order_id,rule_id,rule_name,rule_description,created_at
ORD-005592,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2026-07-11 07:00:00
ORD-005592,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-07-11 07:00:00
ORD-000294,R007,Blacklisted IP,IP found in blacklist,2026-07-11 14:00:00
ORD-000295,R007,Blacklisted IP,IP found in blacklist,2026-07-11 14:08:00
ORD-000296,R007,Blacklisted IP,IP found in blacklist,2026-07-11 14:16:00
ORD-000297,R007,Blacklisted IP,IP found in blacklist,2026-07-11 14:24:00
ORD-000298,R007,Blacklisted IP,IP found in blacklist,2026-07-11 14:32:00
ORD-000299,R007,Blacklisted IP,IP found in blacklist,2026-07-11 14:40:00
ORD-004982,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-07-11 21:00:00
ORD-004578,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2026-07-12 15:00:00
ORD-002569,R007,Blacklisted IP,IP found in blacklist,2026-07-13 01:00:00
ORD-002570,R007,Blacklisted IP,IP found in blacklist,2026-07-13 01:08:00
ORD-002571,R007,Blacklisted IP,IP found in blacklist,2026-07-13 01:16:00
ORD-002572,R007,Blacklisted IP,IP found in blacklist,2026-07-13 01:24:00
ORD-002573,R007,Blacklisted IP,IP found in blacklist,2026-07-13 01:32:00
ORD-002574,R007,Blacklisted IP,IP found in blacklist,2026-07-13 01:40:00
ORD-005130,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2026-07-14 06:00:00
ORD-002870,R007,Blacklisted IP,IP found in blacklist,2026-07-14 16:00:00
ORD-002871,R007,Blacklisted IP,IP found in blacklist,2026-07-14 16:07:00
ORD-002872,R007,Blacklisted IP,IP found in blacklist,2026-07-14 16:14:00
ORD-002873,R007,Blacklisted IP,IP found in blacklist,2026-07-14 16:21:00
ORD-004329,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-07-15 20:00:00
ORD-000055,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2026-07-16 02:00:00
ORD-002097,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-07-18 16:00:00
ORD-002098,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-07-18 16:10:00
ORD-002099,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-07-18 16:20:00
ORD-002100,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-07-18 16:30:00
ORD-002101,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-07-18 16:40:00
ORD-000989,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-07-19 04:00:00
ORD-000990,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-07-19 05:00:00
ORD-000991,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-07-19 06:00:00
ORD-000992,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-07-19 07:00:00
ORD-000993,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-07-19 08:00:00
ORD-000994,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-07-19 09:00:00
ORD-002188,R007,Blacklisted IP,IP found in blacklist,2026-07-19 10:00:00
ORD-002189,R007,Blacklisted IP,IP found in blacklist,2026-07-19 10:07:00
ORD-002190,R007,Blacklisted IP,IP found in blacklist,2026-07-19 10:14:00
ORD-002191,R007,Blacklisted IP,IP found in blacklist,2026-07-19 10:21:00
ORD-000573,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-07-21 03:00:00
ORD-000573,R007,Blacklisted IP,IP found in blacklist,2026-07-21 03:00:00
ORD-000574,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-07-21 03:07:00
ORD-000574,R007,Blacklisted IP,IP found in blacklist,2026-07-21 03:07:00
ORD-000575,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-07-21 03:14:00
ORD-000575,R007,Blacklisted IP,IP found in blacklist,2026-07-21 03:14:00
ORD-000576,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-07-21 03:21:00
ORD-000576,R007,Blacklisted IP,IP found in blacklist,2026-07-21 03:21:00
ORD-005424,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-07-21 04:00:00
ORD-002688,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2026-07-21 11:10:00
ORD-002175,R007,Blacklisted IP,IP found in blacklist,2026-07-23 22:00:00
ORD-002176,R007,Blacklisted IP,IP found in blacklist,2026-07-23 22:08:00
ORD-002177,R007,Blacklisted IP,IP found in blacklist,2026-07-23 22:16:00
ORD-002178,R007,Blacklisted IP,IP found in blacklist,2026-07-23 22:24:00
ORD-002179,R007,Blacklisted IP,IP found in blacklist,2026-07-23 22:32:00
ORD-002180,R007,Blacklisted IP,IP found in blacklist,2026-07-23 22:40:00
ORD-004352,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-07-25 08:00:00
ORD-004955,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-07-26 15:00:00
ORD-005372,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2026-07-26 19:00:00
ORD-001323,R007,Blacklisted IP,IP found in blacklist,2026-07-27 11:00:00
ORD-001324,R007,Blacklisted IP,IP found in blacklist,2026-07-27 11:07:00
ORD-001325,R007,Blacklisted IP,IP found in blacklist,2026-07-27 11:14:00
ORD-001326,R007,Blacklisted IP,IP found in blacklist,2026-07-27 11:21:00
ORD-002385,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-07-28 05:00:00
ORD-002386,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-07-28 05:08:00
ORD-000189,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2026-07-28 10:00:00
ORD-000189,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2026-07-28 10:00:00
ORD-000190,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2026-07-28 11:00:00
ORD-000190,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2026-07-28 11:00:00
ORD-000706,R007,Blacklisted IP,IP found in blacklist,2026-07-29 20:00:00
ORD-000707,R007,Blacklisted IP,IP found in blacklist,2026-07-29 20:08:00
ORD-000708,R007,Blacklisted IP,IP found in blacklist,2026-07-29 20:16:00
ORD-000709,R007,Blacklisted IP,IP found in blacklist,2026-07-29 20:24:00
ORD-000710,R007,Blacklisted IP,IP found in blacklist,2026-07-29 20:32:00
ORD-000711,R007,Blacklisted IP,IP found in blacklist,2026-07-29 20:40:00
ORD-002299,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2026-08-03 20:00:00
ORD-001653,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2026-08-04 04:00:00
ORD-005183,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-08-04 10:00:00
ORD-002417,R007,Blacklisted IP,IP found in blacklist,2026-08-06 03:00:00
ORD-002418,R007,Blacklisted IP,IP found in blacklist,2026-08-06 03:08:00
ORD-002419,R007,Blacklisted IP,IP found in blacklist,2026-08-06 03:16:00
ORD-002420,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2026-08-06 03:24:00
ORD-002420,R007,Blacklisted IP,IP found in blacklist,2026-08-06 03:24:00
ORD-002421,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2026-08-06 03:32:00
ORD-002421,R007,Blacklisted IP,IP found in blacklist,2026-08-06 03:32:00
ORD-002422,R007,Blacklisted IP,IP found in blacklist,2026-08-06 03:40:00
ORD-002722,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-08-07 01:00:00
ORD-002723,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-08-07 01:15:00
ORD-004311,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2026-08-07 04:00:00
ORD-001908,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-08-07 16:00:00
ORD-001909,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-08-07 19:00:00
ORD-001910,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2026-08-07 22:00:00
ORD-001910,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-08-07 22:00:00
ORD-001911,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-08-08 01:00:00
ORD-001877,R007,Blacklisted IP,IP found in blacklist,2026-08-08 05:00:00
ORD-001878,R007,Blacklisted IP,IP found in blacklist,2026-08-08 05:08:00
ORD-001879,R007,Blacklisted IP,IP found in blacklist,2026-08-08 05:16:00
ORD-001880,R007,Blacklisted IP,IP found in blacklist,2026-08-08 05:24:00
ORD-001881,R007,Blacklisted IP,IP found in blacklist,2026-08-08 05:32:00
ORD-001882,R007,Blacklisted IP,IP found in blacklist,2026-08-08 05:40:00
ORD-000603,R007,Blacklisted IP,IP found in blacklist,2026-08-08 08:00:00
ORD-000604,R007,Blacklisted IP,IP found in blacklist,2026-08-08 08:07:00
ORD-000605,R007,Blacklisted IP,IP found in blacklist,2026-08-08 08:14:00
ORD-000606,R007,Blacklisted IP,IP found in blacklist,2026-08-08 08:21:00
ORD-003714,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2026-08-09 08:00:00
ORD-003715,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2026-08-09 11:00:00
ORD-000202,R007,Blacklisted IP,IP found in blacklist,2026-08-09 14:00:00
ORD-000203,R007,Blacklisted IP,IP found in blacklist,2026-08-09 14:07:00
ORD-000204,R007,Blacklisted IP,IP found in blacklist,2026-08-09 14:14:00
ORD-000205,R007,Blacklisted IP,IP found in blacklist,2026-08-09 14:21:00
ORD-004617,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-08-09 17:00:00
ORD-005021,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-08-10 01:00:00
ORD-000040,R007,Blacklisted IP,IP found in blacklist,2026-08-11 22:00:00
ORD-000041,R007,Blacklisted IP,IP found in blacklist,2026-08-11 22:07:00
ORD-000042,R007,Blacklisted IP,IP found in blacklist,2026-08-11 22:14:00
ORD-000043,R007,Blacklisted IP,IP found in blacklist,2026-08-11 22:21:00
ORD-001730,R007,Blacklisted IP,IP found in blacklist,2026-08-11 23:00:00
ORD-001731,R007,Blacklisted IP,IP found in blacklist,2026-08-11 23:07:00
ORD-001732,R007,Blacklisted IP,IP found in blacklist,2026-08-11 23:14:00
ORD-001733,R007,Blacklisted IP,IP found in blacklist,2026-08-11 23:21:00
ORD-002171,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-08-12 01:00:00
ORD-002172,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-08-12 01:15:00
ORD-005850,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2026-08-13 12:00:00
ORD-005850,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-08-13 12:00:00
ORD-004323,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2026-08-14 16:00:00
ORD-003684,R007,Blacklisted IP,IP found in blacklist,2026-08-17 08:00:00
ORD-003685,R007,Blacklisted IP,IP found in blacklist,2026-08-17 08:07:00
ORD-003686,R007,Blacklisted IP,IP found in blacklist,2026-08-17 08:14:00
ORD-003687,R007,Blacklisted IP,IP found in blacklist,2026-08-17 08:21:00
ORD-001589,R007,Blacklisted IP,IP found in blacklist,2026-08-18 02:00:00
ORD-001590,R007,Blacklisted IP,IP found in blacklist,2026-08-18 02:07:00
ORD-001591,R007,Blacklisted IP,IP found in blacklist,2026-08-18 02:14:00
ORD-001592,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2026-08-18 02:21:00
ORD-001592,R007,Blacklisted IP,IP found in blacklist,2026-08-18 02:21:00
ORD-005615,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-08-18 23:00:00
ORD-005246,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2026-08-19 13:00:00
ORD-005246,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-08-19 13:00:00
ORD-004031,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2026-08-21 19:00:00
ORD-005743,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-08-22 01:00:00
ORD-004239,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2026-08-22 21:00:00
ORD-004616,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2026-08-23 20:00:00
ORD-002589,R007,Blacklisted IP,IP found in blacklist,2026-08-24 06:00:00
ORD-002590,R007,Blacklisted IP,IP found in blacklist,2026-08-24 06:07:00
ORD-002591,R007,Blacklisted IP,IP found in blacklist,2026-08-24 06:14:00
ORD-002592,R007,Blacklisted IP,IP found in blacklist,2026-08-24 06:21:00
ORD-002469,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2026-08-24 09:00:00
ORD-003129,R007,Blacklisted IP,IP found in blacklist,2026-08-25 16:00:00
ORD-003130,R007,Blacklisted IP,IP found in blacklist,2026-08-25 16:08:00
ORD-003131,R007,Blacklisted IP,IP found in blacklist,2026-08-25 16:16:00
ORD-003132,R007,Blacklisted IP,IP found in blacklist,2026-08-25 16:24:00
ORD-003133,R007,Blacklisted IP,IP found in blacklist,2026-08-25 16:32:00
ORD-003134,R007,Blacklisted IP,IP found in blacklist,2026-08-25 16:40:00
ORD-005326,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2026-08-26 05:00:00
ORD-000919,R007,Blacklisted IP,IP found in blacklist,2026-08-26 23:00:00
ORD-000920,R007,Blacklisted IP,IP found in blacklist,2026-08-26 23:07:00
ORD-000921,R007,Blacklisted IP,IP found in blacklist,2026-08-26 23:14:00
ORD-000922,R007,Blacklisted IP,IP found in blacklist,2026-08-26 23:21:00
ORD-001603,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2026-08-28 00:00:00
ORD-004548,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2026-08-28 07:00:00
ORD-004449,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2026-08-29 00:00:00
ORD-001142,R007,Blacklisted IP,IP found in blacklist,2026-08-29 19:00:00
ORD-001143,R007,Blacklisted IP,IP found in blacklist,2026-08-29 19:08:00
ORD-001144,R007,Blacklisted IP,IP found in blacklist,2026-08-29 19:16:00
ORD-001145,R007,Blacklisted IP,IP found in blacklist,2026-08-29 19:24:00
ORD-001146,R007,Blacklisted IP,IP found in blacklist,2026-08-29 19:32:00
ORD-001147,R007,Blacklisted IP,IP found in blacklist,2026-08-29 19:40:00
ORD-000524,R007,Blacklisted IP,IP found in blacklist,2026-08-30 06:00:00
ORD-000525,R007,Blacklisted IP,IP found in blacklist,2026-08-30 06:07:00
ORD-000526,R007,Blacklisted IP,IP found in blacklist,2026-08-30 06:14:00
ORD-000527,R007,Blacklisted IP,IP found in blacklist,2026-08-30 06:21:00
ORD-005287,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2026-08-31 18:00:00
ORD-003100,R007,Blacklisted IP,IP found in blacklist,2026-09-01 06:00:00
ORD-003101,R007,Blacklisted IP,IP found in blacklist,2026-09-01 06:07:00
ORD-003102,R007,Blacklisted IP,IP found in blacklist,2026-09-01 06:14:00
ORD-003103,R007,Blacklisted IP,IP found in blacklist,2026-09-01 06:21:00
ORD-005746,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-09-01 23:00:00
ORD-003800,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2026-09-02 06:00:00
ORD-004660,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-09-02 23:00:00
ORD-001534,R007,Blacklisted IP,IP found in blacklist,2026-09-03 15:00:00
ORD-001535,R007,Blacklisted IP,IP found in blacklist,2026-09-03 15:07:00
ORD-001536,R007,Blacklisted IP,IP found in blacklist,2026-09-03 15:14:00
ORD-001537,R007,Blacklisted IP,IP found in blacklist,2026-09-03 15:21:00
ORD-003066,R007,Blacklisted IP,IP found in blacklist,2026-09-04 02:00:00
ORD-003067,R007,Blacklisted IP,IP found in blacklist,2026-09-04 02:07:00
ORD-003068,R007,Blacklisted IP,IP found in blacklist,2026-09-04 02:14:00
ORD-003069,R007,Blacklisted IP,IP found in blacklist,2026-09-04 02:21:00
ORD-005630,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2026-09-04 17:00:00
ORD-003263,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-09-05 04:00:00
ORD-003263,R007,Blacklisted IP,IP found in blacklist,2026-09-05 04:00:00
ORD-003264,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-09-05 04:07:00
ORD-003264,R007,Blacklisted IP,IP found in blacklist,2026-09-05 04:07:00
ORD-003265,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2026-09-05 04:14:00
ORD-003265,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-09-05 04:14:00
ORD-003265,R007,Blacklisted IP,IP found in blacklist,2026-09-05 04:14:00
ORD-003266,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-09-05 04:21:00
ORD-003266,R007,Blacklisted IP,IP found in blacklist,2026-09-05 04:21:00
ORD-003478,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2026-09-06 16:00:00
ORD-003480,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2026-09-06 18:00:00
ORD-000419,R007,Blacklisted IP,IP found in blacklist,2026-09-07 21:00:00
ORD-000420,R007,Blacklisted IP,IP found in blacklist,2026-09-07 21:07:00
ORD-000421,R007,Blacklisted IP,IP found in blacklist,2026-09-07 21:14:00
ORD-000422,R007,Blacklisted IP,IP found in blacklist,2026-09-07 21:21:00
ORD-001764,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-09-07 23:00:00
ORD-001764,R007,Blacklisted IP,IP found in blacklist,2026-09-07 23:00:00
ORD-001765,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-09-07 23:08:00
ORD-001765,R007,Blacklisted IP,IP found in blacklist,2026-09-07 23:08:00
ORD-001766,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-09-07 23:16:00
ORD-001766,R007,Blacklisted IP,IP found in blacklist,2026-09-07 23:16:00
ORD-001767,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-09-07 23:24:00
ORD-001767,R007,Blacklisted IP,IP found in blacklist,2026-09-07 23:24:00
ORD-001768,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-09-07 23:32:00
ORD-001768,R007,Blacklisted IP,IP found in blacklist,2026-09-07 23:32:00
ORD-001769,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-09-07 23:40:00
ORD-001769,R007,Blacklisted IP,IP found in blacklist,2026-09-07 23:40:00
ORD-004672,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-09-08 14:00:00
ORD-004438,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-09-08 16:00:00
ORD-002635,R007,Blacklisted IP,IP found in blacklist,2026-09-10 00:00:00
ORD-002636,R007,Blacklisted IP,IP found in blacklist,2026-09-10 00:07:00
ORD-002637,R007,Blacklisted IP,IP found in blacklist,2026-09-10 00:14:00
ORD-002638,R007,Blacklisted IP,IP found in blacklist,2026-09-10 00:21:00
ORD-004451,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-09-11 11:00:00
ORD-004722,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2026-09-11 15:00:00
ORD-001680,R006,Multiple Users Same Email,Same email used by multiple user IDs,2026-09-13 20:00:00
